user,song_id,play_count,song,album,artist,year
RFnY9lKABdh3OPh0,0C2590DD73BD4B3DA246592F98D976C0,2,相信爱,爱我,柯以敏,1997
zBxLLRq0WZgm7u1u,0C2590DD73BD4B3DA246592F98D976C0,2,相信爱,爱我,柯以敏,1997
PegLAfKFm57qQO8f,0C2590DD73BD4B3DA246592F98D976C0,2,相信爱,爱我,柯以敏,1997
QXYTEOkm6x3wxN0g,0C2590DD73BD4B3DA246592F98D976C0,5,相信爱,爱我,柯以敏,1997
2ZJz43nFb7EhH2GZ,0C2590DD73BD4B3DA246592F98D976C0,0,相信爱,爱我,柯以敏,1997
SlHT2chT4aagKNvN,0C2590DD73BD4B3DA246592F98D976C0,0,相信爱,爱我,柯以敏,1997
RbipmezieAO2o7DO,0C2590DD73BD4B3DA246592F98D976C0,3,相信爱,爱我,柯以敏,1997
zgGISdugDfbYkPCj,0C2590DD73BD4B3DA246592F98D976C0,4,相信爱,爱我,柯以敏,1997
CUGYChUYJcHHZIaA,0C2590DD73BD4B3DA246592F98D976C0,3,相信爱,爱我,柯以敏,1997
CujHmR64oXgZHB0L,0C2590DD73BD4B3DA246592F98D976C0,8,相信爱,爱我,柯以敏,1997
raITvS6C6OSVhtpT,57E80AF6F11342C9883CC902A211FBF2,1,空船,谢谢你让我这么爱你,柯以敏,2005
6HeRIGNK7aVi1yes,57E80AF6F11342C9883CC902A211FBF2,2,空船,谢谢你让我这么爱你,柯以敏,2005
4oIs7PKbW0GI2Swa,57E80AF6F11342C9883CC902A211FBF2,2,空船,谢谢你让我这么爱你,柯以敏,2005
ByBY2wqNMKyWCGqL,57E80AF6F11342C9883CC902A211FBF2,3,空船,谢谢你让我这么爱你,柯以敏,2005
nP4Yues8Wl1v1rDX,57E80AF6F11342C9883CC902A211FBF2,3,空船,谢谢你让我这么爱你,柯以敏,2005
c9Q7pIFk96x46Roj,57E80AF6F11342C9883CC902A211FBF2,1,空船,谢谢你让我这么爱你,柯以敏,2005
BPAzapEohGq0PjbJ,57E80AF6F11342C9883CC902A211FBF2,6,空船,谢谢你让我这么爱你,柯以敏,2005
QMrWErMbCrcDNlZV,57E80AF6F11342C9883CC902A211FBF2,4,空船,谢谢你让我这么爱你,柯以敏,2005
cSaqNTuBqJozHfOG,57E80AF6F11342C9883CC902A211FBF2,7,空船,谢谢你让我这么爱你,柯以敏,2005
TARsf0isKaIUVDdC,57E80AF6F11342C9883CC902A211FBF2,4,空船,谢谢你让我这么爱你,柯以敏,2005
XkWdpH33UPNZAcaL,57E80AF6F11342C9883CC902A211FBF2,2,空船,谢谢你让我这么爱你,柯以敏,2005
4lLLI0gHzujEzLDI,57E80AF6F11342C9883CC902A211FBF2,5,空船,谢谢你让我这么爱你,柯以敏,2005
SynfaquMWCDtgKK5,57E80AF6F11342C9883CC902A211FBF2,2,空船,谢谢你让我这么爱你,柯以敏,2005
gvalxpEFr7n1W1Oj,57E80AF6F11342C9883CC902A211FBF2,2,空船,谢谢你让我这么爱你,柯以敏,2005
Fw4LQmjkR8Z6V6dV,57E80AF6F11342C9883CC902A211FBF2,2,空船,谢谢你让我这么爱你,柯以敏,2005
KMJ8kVziSzZjFHtV,57E80AF6F11342C9883CC902A211FBF2,5,空船,谢谢你让我这么爱你,柯以敏,2005
O5cNnWLDGeK7ZC9F,57E80AF6F11342C9883CC902A211FBF2,2,空船,谢谢你让我这么爱你,柯以敏,2005
AOxDRIjghT6SjXSN,57E80AF6F11342C9883CC902A211FBF2,2,空船,谢谢你让我这么爱你,柯以敏,2005
klcET5A6Yw1YqE03,57E80AF6F11342C9883CC902A211FBF2,2,空船,谢谢你让我这么爱你,柯以敏,2005
IbQlf2NVsbbzZRax,5C366E0666BB413C98AF67114088F425,3,凹凸,透明,梁咏琪,2001
OZt411XQUo0gZLSe,5C366E0666BB413C98AF67114088F425,4,凹凸,透明,梁咏琪,2001
y9i1FNztHktFUGng,5C366E0666BB413C98AF67114088F425,3,凹凸,透明,梁咏琪,2001
aUtO70ggRWBhmRwq,5C366E0666BB413C98AF67114088F425,3,凹凸,透明,梁咏琪,2001
WuUB56fZD1odVMtA,5C366E0666BB413C98AF67114088F425,3,凹凸,透明,梁咏琪,2001
GHhwcZeqiMJIfdfx,5C366E0666BB413C98AF67114088F425,4,凹凸,透明,梁咏琪,2001
LVaPZiwB5houQDz8,5C366E0666BB413C98AF67114088F425,2,凹凸,透明,梁咏琪,2001
gAwXwn0dNWH4dR56,5C366E0666BB413C98AF67114088F425,5,凹凸,透明,梁咏琪,2001
lmHVSoyKWLW9oHzx,5C366E0666BB413C98AF67114088F425,2,凹凸,透明,梁咏琪,2001
c9Q7pIFk96x46Roj,5C366E0666BB413C98AF67114088F425,2,凹凸,透明,梁咏琪,2001
TVqdHY07srtb9riz,5C366E0666BB413C98AF67114088F425,3,凹凸,透明,梁咏琪,2001
LsWU9WAGa8XmJr21,5C366E0666BB413C98AF67114088F425,5,凹凸,透明,梁咏琪,2001
ofgLnCWpOlIcr2kN,5C366E0666BB413C98AF67114088F425,1,凹凸,透明,梁咏琪,2001
MolG9Bwbw1v11yX1,5C366E0666BB413C98AF67114088F425,4,凹凸,透明,梁咏琪,2001
RmfWXFFN2Ar4ZVzl,5C366E0666BB413C98AF67114088F425,4,凹凸,透明,梁咏琪,2001
zNcwMgOhpkzlsSDY,5C366E0666BB413C98AF67114088F425,1,凹凸,透明,梁咏琪,2001
QSHyKGrF6ueCcBDy,5C366E0666BB413C98AF67114088F425,2,凹凸,透明,梁咏琪,2001
UNl8Vfb5Z021JhMo,5C366E0666BB413C98AF67114088F425,4,凹凸,透明,梁咏琪,2001
HqaWlaIkodVV7hw0,5C366E0666BB413C98AF67114088F425,3,凹凸,透明,梁咏琪,2001
A1f1B14a1vcr1CTA,5C366E0666BB413C98AF67114088F425,1,凹凸,透明,梁咏琪,2001
O0W0Xe0HFGKbhS5I,5C366E0666BB413C98AF67114088F425,2,凹凸,透明,梁咏琪,2001
AgeQ0vLK6NUtJkbR,5C366E0666BB413C98AF67114088F425,3,凹凸,透明,梁咏琪,2001
uDdxdPqAoxBo5bSu,5C366E0666BB413C98AF67114088F425,0,凹凸,透明,梁咏琪,2001
PTjQ4YhLmAk8TTup,5C366E0666BB413C98AF67114088F425,4,凹凸,透明,梁咏琪,2001
BnfuvbxOVUNWf2hy,5C366E0666BB413C98AF67114088F425,2,凹凸,透明,梁咏琪,2001
CjTjTTPo2VVywhRC,5C366E0666BB413C98AF67114088F425,4,凹凸,透明,梁咏琪,2001
5J1w5O4WQKzRG1Vb,5C366E0666BB413C98AF67114088F425,2,凹凸,透明,梁咏琪,2001
Fw4LQmjkR8Z6V6dV,5C366E0666BB413C98AF67114088F425,3,凹凸,透明,梁咏琪,2001
c3NhdfaDv1QeAcPc,5C366E0666BB413C98AF67114088F425,3,凹凸,透明,梁咏琪,2001
nW7io4yB6wLMqUTg,5CD20DFE8D5B42DBB6E4510AF853C737,5,向左走向右走,顺时针新歌+精选,梁咏琪,2005
OnHN6kzUC5xkkuGS,5CD20DFE8D5B42DBB6E4510AF853C737,3,向左走向右走,顺时针新歌+精选,梁咏琪,2005
svRrY6eHCc8f42qd,5CD20DFE8D5B42DBB6E4510AF853C737,2,向左走向右走,顺时针新歌+精选,梁咏琪,2005
vI8S8jRKJ5DBcNzO,5CD20DFE8D5B42DBB6E4510AF853C737,3,向左走向右走,顺时针新歌+精选,梁咏琪,2005
LfMrUSByheX8OS37,5CD20DFE8D5B42DBB6E4510AF853C737,1,向左走向右走,顺时针新歌+精选,梁咏琪,2005
hoigBZ2WBPeNZ3D2,5CD20DFE8D5B42DBB6E4510AF853C737,3,向左走向右走,顺时针新歌+精选,梁咏琪,2005
velGF7MSyiHwtDvb,5CD20DFE8D5B42DBB6E4510AF853C737,4,向左走向右走,顺时针新歌+精选,梁咏琪,2005
Q1XK5JIzOiFXQaI0,5CD20DFE8D5B42DBB6E4510AF853C737,2,向左走向右走,顺时针新歌+精选,梁咏琪,2005
kWzwuBzRS7HEmdTY,5CD20DFE8D5B42DBB6E4510AF853C737,1,向左走向右走,顺时针新歌+精选,梁咏琪,2005
zgGISdugDfbYkPCj,5CD20DFE8D5B42DBB6E4510AF853C737,5,向左走向右走,顺时针新歌+精选,梁咏琪,2005
sriPmdIA0GFAwy4P,D774BFCA367E41059DC4AEECAC9549E4,0,当我爱上你,顺时针新歌+精选,梁咏琪,2005
ZwRixgg4UIllxgcg,D774BFCA367E41059DC4AEECAC9549E4,0,当我爱上你,顺时针新歌+精选,梁咏琪,2005
QOSQJqbcUnyGKtHC,D774BFCA367E41059DC4AEECAC9549E4,3,当我爱上你,顺时针新歌+精选,梁咏琪,2005
lFDW0APPWvjGyDUd,D774BFCA367E41059DC4AEECAC9549E4,0,当我爱上你,顺时针新歌+精选,梁咏琪,2005
3YoXOsQjTpU3WU4x,D774BFCA367E41059DC4AEECAC9549E4,3,当我爱上你,顺时针新歌+精选,梁咏琪,2005
OnHN6kzUC5xkkuGS,D774BFCA367E41059DC4AEECAC9549E4,3,当我爱上你,顺时针新歌+精选,梁咏琪,2005
cKJ3Rfg5BPuA7Occ,D774BFCA367E41059DC4AEECAC9549E4,3,当我爱上你,顺时针新歌+精选,梁咏琪,2005
VV9LNAgG3AkyDlLr,D774BFCA367E41059DC4AEECAC9549E4,1,当我爱上你,顺时针新歌+精选,梁咏琪,2005
TEF3Qfv8nvlDOGJd,D774BFCA367E41059DC4AEECAC9549E4,1,当我爱上你,顺时针新歌+精选,梁咏琪,2005
zxKieKM3xTgAaJDa,D774BFCA367E41059DC4AEECAC9549E4,2,当我爱上你,顺时针新歌+精选,梁咏琪,2005
dNvAlEZDgyXGCHWm,D774BFCA367E41059DC4AEECAC9549E4,3,当我爱上你,顺时针新歌+精选,梁咏琪,2005
Ky3YyIrZ0KtaXcRa,D774BFCA367E41059DC4AEECAC9549E4,1,当我爱上你,顺时针新歌+精选,梁咏琪,2005
nyRyFkeiO2Ug37dU,D774BFCA367E41059DC4AEECAC9549E4,6,当我爱上你,顺时针新歌+精选,梁咏琪,2005
eAHbYpOtkFZZ8UEA,D774BFCA367E41059DC4AEECAC9549E4,3,当我爱上你,顺时针新歌+精选,梁咏琪,2005
aOpja99vshW4z06j,D774BFCA367E41059DC4AEECAC9549E4,1,当我爱上你,顺时针新歌+精选,梁咏琪,2005
1Gh7KFlCOwjj6oUz,D774BFCA367E41059DC4AEECAC9549E4,0,当我爱上你,顺时针新歌+精选,梁咏琪,2005
Y4S69lRNwDzjL4tG,D774BFCA367E41059DC4AEECAC9549E4,0,当我爱上你,顺时针新歌+精选,梁咏琪,2005
sNWz4dXqeR06NxNb,D774BFCA367E41059DC4AEECAC9549E4,5,当我爱上你,顺时针新歌+精选,梁咏琪,2005
7FQO53RZhQCR1Rzb,D774BFCA367E41059DC4AEECAC9549E4,2,当我爱上你,顺时针新歌+精选,梁咏琪,2005
tw2uEDqPEpMnhxyF,D774BFCA367E41059DC4AEECAC9549E4,2,当我爱上你,顺时针新歌+精选,梁咏琪,2005
PVJrxNqFOTqJzSij,D774BFCA367E41059DC4AEECAC9549E4,2,当我爱上你,顺时针新歌+精选,梁咏琪,2005
iMsEP5FOBycj6Yie,D774BFCA367E41059DC4AEECAC9549E4,0,当我爱上你,顺时针新歌+精选,梁咏琪,2005
jCytsXKUOOUPGaI6,A14055293AFB4E3BB5FA80C585948C00,1,新鲜,顺时针新歌+精选,梁咏琪,2005
gAwXwn0dNWH4dR56,A14055293AFB4E3BB5FA80C585948C00,6,新鲜,顺时针新歌+精选,梁咏琪,2005
NFECGmQGhz3E6Kwg,A14055293AFB4E3BB5FA80C585948C00,1,新鲜,顺时针新歌+精选,梁咏琪,2005
5S4RHW3anB2eSYGB,A14055293AFB4E3BB5FA80C585948C00,2,新鲜,顺时针新歌+精选,梁咏琪,2005
Qgn7LrbAuNh4n1kq,A14055293AFB4E3BB5FA80C585948C00,6,新鲜,顺时针新歌+精选,梁咏琪,2005
VTZ2oweyUf6EnrO0,A14055293AFB4E3BB5FA80C585948C00,1,新鲜,顺时针新歌+精选,梁咏琪,2005
UNl8Vfb5Z021JhMo,A14055293AFB4E3BB5FA80C585948C00,2,新鲜,顺时针新歌+精选,梁咏琪,2005
pe4sLPtj6dXbTvsF,A14055293AFB4E3BB5FA80C585948C00,1,新鲜,顺时针新歌+精选,梁咏琪,2005
eh6uri62cdYDfdeS,A14055293AFB4E3BB5FA80C585948C00,2,新鲜,顺时针新歌+精选,梁咏琪,2005
BkcpUSSEiRZwXKFJ,A14055293AFB4E3BB5FA80C585948C00,1,新鲜,顺时针新歌+精选,梁咏琪,2005
maIkmrSu5IubPZ9y,A14055293AFB4E3BB5FA80C585948C00,5,新鲜,顺时针新歌+精选,梁咏琪,2005
WeoBkUaiKpJ3Y8QQ,A14055293AFB4E3BB5FA80C585948C00,0,新鲜,顺时针新歌+精选,梁咏琪,2005
pekJbFw6dk8FizTI,A14055293AFB4E3BB5FA80C585948C00,1,新鲜,顺时针新歌+精选,梁咏琪,2005
DTLZuVvY5Z4lyWYM,A14055293AFB4E3BB5FA80C585948C00,3,新鲜,顺时针新歌+精选,梁咏琪,2005
6rRULmzhMPq9rHqO,A14055293AFB4E3BB5FA80C585948C00,1,新鲜,顺时针新歌+精选,梁咏琪,2005
8xKtnSadEe4zu2OM,A14055293AFB4E3BB5FA80C585948C00,1,新鲜,顺时针新歌+精选,梁咏琪,2005
iMsEP5FOBycj6Yie,A14055293AFB4E3BB5FA80C585948C00,3,新鲜,顺时针新歌+精选,梁咏琪,2005
6fSBijeru8HO08jn,A5ECB17128E94716ABA724CC5087834D,0,爱情黑盒子,顺时针新歌+精选,梁咏琪,2005
KfTygL4k5rTFLBwN,A5ECB17128E94716ABA724CC5087834D,1,爱情黑盒子,顺时针新歌+精选,梁咏琪,2005
uH9RS0Zmt1KcoEqk,A5ECB17128E94716ABA724CC5087834D,3,爱情黑盒子,顺时针新歌+精选,梁咏琪,2005
4upXGmomJfU4Wa0q,A5ECB17128E94716ABA724CC5087834D,2,爱情黑盒子,顺时针新歌+精选,梁咏琪,2005
svRrY6eHCc8f42qd,A5ECB17128E94716ABA724CC5087834D,6,爱情黑盒子,顺时针新歌+精选,梁咏琪,2005
tRFa8WSFTfn3xgHr,A5ECB17128E94716ABA724CC5087834D,2,爱情黑盒子,顺时针新歌+精选,梁咏琪,2005
UmS6bItQFiMh83rc,A5ECB17128E94716ABA724CC5087834D,4,爱情黑盒子,顺时针新歌+精选,梁咏琪,2005
UYXuIn4DwAGCjcgE,A5ECB17128E94716ABA724CC5087834D,2,爱情黑盒子,顺时针新歌+精选,梁咏琪,2005
JU2OOUzR3ELOXIN6,A5ECB17128E94716ABA724CC5087834D,0,爱情黑盒子,顺时针新歌+精选,梁咏琪,2005
LbfmmyFoj300uCvi,A5ECB17128E94716ABA724CC5087834D,4,爱情黑盒子,顺时针新歌+精选,梁咏琪,2005
PnrWVwRJWtMZdTsx,A5ECB17128E94716ABA724CC5087834D,2,爱情黑盒子,顺时针新歌+精选,梁咏琪,2005
AFpRKR9XBXW2oda7,A5ECB17128E94716ABA724CC5087834D,3,爱情黑盒子,顺时针新歌+精选,梁咏琪,2005
LsqbxJvoNQJPhWPk,A5ECB17128E94716ABA724CC5087834D,0,爱情黑盒子,顺时针新歌+精选,梁咏琪,2005
tTlOPqtyYG56rkEy,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,0,爱的代价,顺时针新歌+精选,梁咏琪,2005
rkxvBOE7qMWSeZAw,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,3,爱的代价,顺时针新歌+精选,梁咏琪,2005
7TeOmBDmRbvQJ059,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,3,爱的代价,顺时针新歌+精选,梁咏琪,2005
crEpIAVwcbp3XMOg,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,1,爱的代价,顺时针新歌+精选,梁咏琪,2005
3YoXOsQjTpU3WU4x,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,1,爱的代价,顺时针新歌+精选,梁咏琪,2005
1ZYHmzr3MFJ4uBBk,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,2,爱的代价,顺时针新歌+精选,梁咏琪,2005
X9bDHgPYeZlUuVLa,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,3,爱的代价,顺时针新歌+精选,梁咏琪,2005
0LlReIklmA1ybRKv,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,3,爱的代价,顺时针新歌+精选,梁咏琪,2005
2BtFCrHpCB6Ul7jn,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,2,爱的代价,顺时针新歌+精选,梁咏琪,2005
lrzd33RUZWH1wg3E,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,2,爱的代价,顺时针新歌+精选,梁咏琪,2005
5EvtNeBiD3WDPTkI,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,4,爱的代价,顺时针新歌+精选,梁咏琪,2005
HqaWlaIkodVV7hw0,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,3,爱的代价,顺时针新歌+精选,梁咏琪,2005
nyRyFkeiO2Ug37dU,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,1,爱的代价,顺时针新歌+精选,梁咏琪,2005
BkcpUSSEiRZwXKFJ,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,2,爱的代价,顺时针新歌+精选,梁咏琪,2005
OXo9GUcoLbNZk85O,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,3,爱的代价,顺时针新歌+精选,梁咏琪,2005
LbfmmyFoj300uCvi,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,6,爱的代价,顺时针新歌+精选,梁咏琪,2005
MgdTeVzwP4gZGG7t,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,2,爱的代价,顺时针新歌+精选,梁咏琪,2005
E8Y0LCTJjq5DwvP4,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,3,爱的代价,顺时针新歌+精选,梁咏琪,2005
kB2JCCNQrsOsf1So,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,4,爱的代价,顺时针新歌+精选,梁咏琪,2005
CFFuaxK9PwEcBJMM,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,5,爱的代价,顺时针新歌+精选,梁咏琪,2005
7juls6POZyRMZOXH,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,5,爱的代价,顺时针新歌+精选,梁咏琪,2005
PVJrxNqFOTqJzSij,C3FBB43DFA5D445AA9F5C5C8CFBD4AA0,1,爱的代价,顺时针新歌+精选,梁咏琪,2005
Tx08SlmMqQRwRMUr,BBF02C03786F40AAAEA16A7F064D1841,5,短发,短发,梁咏琪,1997
IbQlf2NVsbbzZRax,BBF02C03786F40AAAEA16A7F064D1841,3,短发,短发,梁咏琪,1997
KfTygL4k5rTFLBwN,BBF02C03786F40AAAEA16A7F064D1841,0,短发,短发,梁咏琪,1997
nW7io4yB6wLMqUTg,BBF02C03786F40AAAEA16A7F064D1841,1,短发,短发,梁咏琪,1997
3o607lJVRBL555Ss,BBF02C03786F40AAAEA16A7F064D1841,5,短发,短发,梁咏琪,1997
c9Q7pIFk96x46Roj,BBF02C03786F40AAAEA16A7F064D1841,6,短发,短发,梁咏琪,1997
LsWU9WAGa8XmJr21,BBF02C03786F40AAAEA16A7F064D1841,3,短发,短发,梁咏琪,1997
psssLD7sirmFy8y9,BBF02C03786F40AAAEA16A7F064D1841,3,短发,短发,梁咏琪,1997
KXUFvLTnh2LlmnBy,BBF02C03786F40AAAEA16A7F064D1841,5,短发,短发,梁咏琪,1997
zNcwMgOhpkzlsSDY,BBF02C03786F40AAAEA16A7F064D1841,7,短发,短发,梁咏琪,1997
hVfzIwRFlweACkDq,BBF02C03786F40AAAEA16A7F064D1841,1,短发,短发,梁咏琪,1997
vT9tst0ZIn3qcbcI,BBF02C03786F40AAAEA16A7F064D1841,4,短发,短发,梁咏琪,1997
iGjxzFBdl8v1XUJJ,BBF02C03786F40AAAEA16A7F064D1841,5,短发,短发,梁咏琪,1997
OXo9GUcoLbNZk85O,BBF02C03786F40AAAEA16A7F064D1841,0,短发,短发,梁咏琪,1997
QXYTEOkm6x3wxN0g,BBF02C03786F40AAAEA16A7F064D1841,6,短发,短发,梁咏琪,1997
7FQO53RZhQCR1Rzb,BBF02C03786F40AAAEA16A7F064D1841,2,短发,短发,梁咏琪,1997
9P94FDKlkYTpPhcQ,BBF02C03786F40AAAEA16A7F064D1841,3,短发,短发,梁咏琪,1997
zZGPLNjGE9XXGmKC,BBF02C03786F40AAAEA16A7F064D1841,3,短发,短发,梁咏琪,1997
NlH9wY1Y2aMKYze5,BBF02C03786F40AAAEA16A7F064D1841,2,短发,短发,梁咏琪,1997
WHx5u18E1jNsp8ud,BBF02C03786F40AAAEA16A7F064D1841,2,短发,短发,梁咏琪,1997
I5ratFgGU92Q7Rjk,BBF02C03786F40AAAEA16A7F064D1841,1,短发,短发,梁咏琪,1997
Vq3twiKlS4IXDhfs,BBF02C03786F40AAAEA16A7F064D1841,4,短发,短发,梁咏琪,1997
xfIaN3B3iYkfQqSP,C3BFE34B7DED44B2983FF8906FCA1888,2,胆小鬼,顺时针新歌+精选,梁咏琪,2005
VibmPejbaOMswA22,C3BFE34B7DED44B2983FF8906FCA1888,5,胆小鬼,顺时针新歌+精选,梁咏琪,2005
lFDW0APPWvjGyDUd,C3BFE34B7DED44B2983FF8906FCA1888,2,胆小鬼,顺时针新歌+精选,梁咏琪,2005
EtGrBKEqNp1Qvfq6,C3BFE34B7DED44B2983FF8906FCA1888,2,胆小鬼,顺时针新歌+精选,梁咏琪,2005
jgsUbFVsN6MDYHKL,C3BFE34B7DED44B2983FF8906FCA1888,3,胆小鬼,顺时针新歌+精选,梁咏琪,2005
KsU5pxF3CLQQ7vqF,C3BFE34B7DED44B2983FF8906FCA1888,3,胆小鬼,顺时针新歌+精选,梁咏琪,2005
HjB4b2EXXMWXLzBI,C3BFE34B7DED44B2983FF8906FCA1888,3,胆小鬼,顺时针新歌+精选,梁咏琪,2005
vT9tst0ZIn3qcbcI,C3BFE34B7DED44B2983FF8906FCA1888,1,胆小鬼,顺时针新歌+精选,梁咏琪,2005
83zfysvbikvWZ1UL,C3BFE34B7DED44B2983FF8906FCA1888,2,胆小鬼,顺时针新歌+精选,梁咏琪,2005
Zx0wayeuO8K5Hc53,C3BFE34B7DED44B2983FF8906FCA1888,3,胆小鬼,顺时针新歌+精选,梁咏琪,2005
81rPEVM1h2luP8Mk,C3BFE34B7DED44B2983FF8906FCA1888,8,胆小鬼,顺时针新歌+精选,梁咏琪,2005
5naYv8XKPoUcor6L,C3BFE34B7DED44B2983FF8906FCA1888,3,胆小鬼,顺时针新歌+精选,梁咏琪,2005
raPQlJtwvlAjRZtr,C3BFE34B7DED44B2983FF8906FCA1888,1,胆小鬼,顺时针新歌+精选,梁咏琪,2005
5j9Z2X7KEQizp2mL,C3BFE34B7DED44B2983FF8906FCA1888,4,胆小鬼,顺时针新歌+精选,梁咏琪,2005
AIEmh03qxOydvVGn,C3BFE34B7DED44B2983FF8906FCA1888,2,胆小鬼,顺时针新歌+精选,梁咏琪,2005
pRaAaauwsMzoIiFG,C3BFE34B7DED44B2983FF8906FCA1888,1,胆小鬼,顺时针新歌+精选,梁咏琪,2005
Q1XK5JIzOiFXQaI0,C3BFE34B7DED44B2983FF8906FCA1888,3,胆小鬼,顺时针新歌+精选,梁咏琪,2005
zZGPLNjGE9XXGmKC,C3BFE34B7DED44B2983FF8906FCA1888,3,胆小鬼,顺时针新歌+精选,梁咏琪,2005
jOHtORyVveN4SRHJ,C3BFE34B7DED44B2983FF8906FCA1888,3,胆小鬼,顺时针新歌+精选,梁咏琪,2005
HJEGqVA0jhaR7aRB,C3BFE34B7DED44B2983FF8906FCA1888,3,胆小鬼,顺时针新歌+精选,梁咏琪,2005
6ouRT3xlEYmsXFSP,C3BFE34B7DED44B2983FF8906FCA1888,6,胆小鬼,顺时针新歌+精选,梁咏琪,2005
CujHmR64oXgZHB0L,C3BFE34B7DED44B2983FF8906FCA1888,0,胆小鬼,顺时针新歌+精选,梁咏琪,2005
nXAI9Hqo2gOKGjGk,C3BFE34B7DED44B2983FF8906FCA1888,1,胆小鬼,顺时针新歌+精选,梁咏琪,2005
xyNkO6iHvCSwZ7f0,A4F93C0C34B042DB9E175C21B188E453,1,透明,透明,梁咏琪,2001
GHhwcZeqiMJIfdfx,A4F93C0C34B042DB9E175C21B188E453,0,透明,透明,梁咏琪,2001
soCfUP7goQH98NqS,A4F93C0C34B042DB9E175C21B188E453,2,透明,透明,梁咏琪,2001
QOSQJqbcUnyGKtHC,A4F93C0C34B042DB9E175C21B188E453,1,透明,透明,梁咏琪,2001
hBI1ahbU1YtdDE5o,A4F93C0C34B042DB9E175C21B188E453,3,透明,透明,梁咏琪,2001
4oIs7PKbW0GI2Swa,A4F93C0C34B042DB9E175C21B188E453,2,透明,透明,梁咏琪,2001
VHDMPN8ZozYG9RNt,A4F93C0C34B042DB9E175C21B188E453,2,透明,透明,梁咏琪,2001
OnHN6kzUC5xkkuGS,A4F93C0C34B042DB9E175C21B188E453,1,透明,透明,梁咏琪,2001
5S4RHW3anB2eSYGB,A4F93C0C34B042DB9E175C21B188E453,3,透明,透明,梁咏琪,2001
YnwFX0Rls7eMhc2o,A4F93C0C34B042DB9E175C21B188E453,3,透明,透明,梁咏琪,2001
ofgLnCWpOlIcr2kN,A4F93C0C34B042DB9E175C21B188E453,5,透明,透明,梁咏琪,2001
zd3Ko4Hp9C4cjGJB,A4F93C0C34B042DB9E175C21B188E453,3,透明,透明,梁咏琪,2001
UoL2bYLzoHYyXH87,A4F93C0C34B042DB9E175C21B188E453,0,透明,透明,梁咏琪,2001
lviTo9ivPPuNPBM2,A4F93C0C34B042DB9E175C21B188E453,1,透明,透明,梁咏琪,2001
UNl8Vfb5Z021JhMo,A4F93C0C34B042DB9E175C21B188E453,3,透明,透明,梁咏琪,2001
PUn6NBuXUSaBjQ6T,A4F93C0C34B042DB9E175C21B188E453,5,透明,透明,梁咏琪,2001
yLVatVfYm6bn7YEI,A4F93C0C34B042DB9E175C21B188E453,4,透明,透明,梁咏琪,2001
1DknSV5zPsuo3d81,A4F93C0C34B042DB9E175C21B188E453,1,透明,透明,梁咏琪,2001
WeoBkUaiKpJ3Y8QQ,A4F93C0C34B042DB9E175C21B188E453,4,透明,透明,梁咏琪,2001
YxQbTS9p2HFHcEfj,A4F93C0C34B042DB9E175C21B188E453,4,透明,透明,梁咏琪,2001
gG73KLVIDEOsf9lM,A4F93C0C34B042DB9E175C21B188E453,3,透明,透明,梁咏琪,2001
SlHT2chT4aagKNvN,A4F93C0C34B042DB9E175C21B188E453,2,透明,透明,梁咏琪,2001
gcGXIr08VNgbdLuM,A4F93C0C34B042DB9E175C21B188E453,6,透明,透明,梁咏琪,2001
OZt411XQUo0gZLSe,8DC5182B86C8435384DBF05B85C18014,1,魔幻季节,魔幻季节 (香港特别版),梁咏琪,2002
vbvPdC2eaUgnipom,8DC5182B86C8435384DBF05B85C18014,0,魔幻季节,魔幻季节 (香港特别版),梁咏琪,2002
yc5NqSWxeQZv366Q,8DC5182B86C8435384DBF05B85C18014,3,魔幻季节,魔幻季节 (香港特别版),梁咏琪,2002
6hmPrcOMqHZtMDca,8DC5182B86C8435384DBF05B85C18014,1,魔幻季节,魔幻季节 (香港特别版),梁咏琪,2002
UmS6bItQFiMh83rc,8DC5182B86C8435384DBF05B85C18014,2,魔幻季节,魔幻季节 (香港特别版),梁咏琪,2002
